date,emissions_24h_t,emissions_365d_t,intesity_kgCO2e/kWh
2023-01-16,2.4539269217711834,902.1985608944073,0.330749091090691
2023-01-17,2.168654715896254,876.9489006537763,0.327554698874917
2023-01-18,2.137983289530794,862.6667651556045,0.328715362546123
2023-01-19,2.1613692980905355,854.5859618179603,0.329876026217329
2023-01-20,2.27936972137957,845.6621702892916,0.331036689888535
2023-01-21,2.257765663903114,833.5524793251046,0.330979373996789
2023-01-22,2.272181683381351,822.6462703358623,0.330969184978026
2023-01-23,2.2290048437222043,811.4924807481028,0.331283396264717
2023-01-24,2.19824687655948,809.6723605639111,0.330296899176954
2023-01-25,2.156110395037406,810.7343448017707,0.330606124371859
2023-01-26,2.385227695454118,825.5846918835415,0.332229893098274
2023-01-27,2.4276200821830023,828.6582918123743,0.33024103955476
2023-01-28,2.361150215143616,832.1906455592266,0.329256145240032
2023-01-29,2.347921968149351,835.4976772511917,0.328677441812984
2023-01-30,2.3641364801645364,843.4282096351236,0.328663803331978
2023-01-31,2.3388143464387245,852.4509438027511,0.329171377960865
2023-02-01,2.318760018778141,862.7002608730174,0.329740539583333
2023-02-02,2.526251725944947,874.7945967488763,0.331439526861451
2023-02-03,2.543748702826964,881.2613682116564,0.331825542350499
2023-02-04,2.465489527085163,884.6900654010661,0.331364915891549
2023-02-05,2.398212325420112,885.7375641931602,0.331115175777281
2023-02-06,2.3815935698123365,886.7340564404395,0.331552436028659
2023-02-07,2.355770769621236,888.0971605356137,0.332143184739788
2023-02-08,2.345823847343936,888.2868452022506,0.33199559375
2023-02-09,2.5681914094968468,895.4648358623898,0.334283462614208
2023-02-10,2.5705260305195936,895.9509645199028,0.334315217148182
2023-02-11,2.490268056834412,894.0929527126091,0.333440248095331
2023-02-12,2.477314630307934,897.4892386871514,0.333505253837072
2023-02-13,2.3826913306646267,893.5512822706057,0.332096349562028
2023-02-14,2.374525924728102,894.5827839771875,0.332111961908662
2023-02-15,2.348036409406179,894.3998723144402,0.332002118134715
2023-02-16,2.337312907316809,885.4737266543112,0.332960806922435
2023-02-17,2.5949983613962746,891.8138035303268,0.334962606687603
2023-02-18,2.5911323616162742,896.5299105436634,0.334984426804504
2023-02-19,2.471986906318621,893.9236811879248,0.334217497521316
2023-02-20,2.4743519923083683,897.4527163001275,0.334018906280959
2023-02-21,2.424993740616,898.0838157057422,0.333461647486371
2023-02-22,2.394416155623954,899.1587925794356,0.333115258550488
2023-02-23,2.465523794229135,932.7562882725242,0.3446739008601798
2023-02-24,2.4117141720234536,920.1688464050458,0.3450615528762283
2023-02-25,2.477182393062546,909.9590796559652,0.3449715583024429
