date,emissions_24h,emissions_365d,intensity
2015-12-31,2.9836704779161565e-05,0.0108322951234643,0.505
2016-01-01,2.829766848473056e-05,0.0105598407230466,0.494
2016-01-02,2.840544937776724e-05,0.0105564516733693,0.494
2016-01-03,2.930085784440347e-05,0.0105547582845816,0.494
2016-01-04,2.911381574963509e-05,0.0105443050310915,0.494
2016-01-05,2.9519663090423688e-05,0.0105630237624913,0.494
2016-01-06,2.9698625923587123e-05,0.0106122642917861,0.494
2016-01-07,2.830556185455361e-05,0.0105663142069516,0.494
2016-01-08,2.962140210288605e-05,0.0106353374598983,0.494
2016-01-09,2.9667588946365803e-05,0.0107011490231181,0.494
2016-01-10,2.893925943563597e-05,0.0106822942489466,0.494
2016-01-11,3.0198213339866705e-05,0.0107388378375801,0.494
2016-01-12,2.9102187244002415e-05,0.0107170694541596,0.494
2016-01-13,2.8538801095356307e-05,0.0106565928738304,0.494
2016-01-14,2.9784118651908256e-05,0.0107336890496925,0.494
2016-01-15,3.050465851334154e-05,0.0107797445625234,0.494
2016-01-16,3.0874828200469965e-05,0.0108426934664874,0.494
2016-01-17,3.056642651415064e-05,0.0109275386070099,0.494
2016-01-18,3.18095505862964e-05,0.0110115583348595,0.494
2016-01-19,3.145247851402675e-05,0.0111341092367965,0.494
2016-01-20,3.163602161972766e-05,0.0112956071641387,0.494
2016-01-21,3.141544573252519e-05,0.0113806692190565,0.494
2016-01-22,3.283933184492825e-05,0.0115024057570607,0.494
2016-01-23,3.274665003109126e-05,0.0116000078953717,0.494
2016-01-24,3.4991945089204146e-05,0.0118307670782137,0.494
2016-01-25,3.3605484487686136e-05,0.0119244122030719,0.494
2016-01-26,3.6185588450369216e-05,0.0121712100783241,0.494
2016-01-27,3.569654106272866e-05,0.0123829371635663,0.494
2016-01-28,3.508072458508669e-05,0.0125740552751642,0.494
2016-01-29,3.604013448543856e-05,0.0127409542699908,0.494
2016-01-30,3.5970084247690377e-05,0.0129090333398563,0.494
2016-01-31,3.47839565532996e-05,0.0128981882233412,0.494
2016-02-01,3.652803737381429e-05,0.0130505784809751,0.494
2016-02-02,3.487682183126376e-05,0.0129823356501217,0.494
2016-02-03,3.747940958578172e-05,0.0130752995088238,0.494
2016-02-04,3.7339993730650674e-05,0.0131931042571282,0.494
2016-02-05,3.757500828768879e-05,0.0132731369625312,0.494
2016-02-06,3.628029391130807e-05,0.0132893121807056,0.494
2016-02-07,3.729024982096932e-05,0.0134199974725198,0.494
2016-02-08,3.889753383482723e-05,0.0135435497879869,0.494
2016-02-09,3.7618920459596494e-05,0.0136865306450357,0.494
2016-02-10,3.861626053972215e-05,0.0137458093019197,0.494
2016-02-11,4.0209644772348666e-05,0.0138954411062368,0.494
2016-02-12,3.875672847837641e-05,0.0139570593733226,0.494
2016-02-13,4.1197756700193166e-05,0.0142134699330288,0.494
2016-02-14,4.169677845987894e-05,0.0144432389263434,0.494
2016-02-15,4.27386342416931e-05,0.01464352487613,0.494
2016-02-16,4.247377803232712e-05,0.0148966710209938,0.494
2016-02-17,4.141727436930888e-05,0.0150427238849651,0.494
2016-02-18,4.038799172920356e-05,0.0150520234048582,0.494
2016-02-19,4.275118442974367e-05,0.0152603057508938,0.494
2016-02-20,4.304396713667568e-05,0.015356572437939,0.494
2016-02-21,4.349968385015816e-05,0.0154505810761464,0.494
2016-02-22,4.54285377479529e-05,0.0155908403304014,0.494
2016-02-23,4.568283807892104e-05,0.0157581698899738,0.494
2016-02-24,4.553416242797285e-05,0.0159728361958898,0.494
2016-02-25,4.603304030725233e-05,0.0162671851574595,0.494
2016-02-26,4.741223410090146e-05,0.0165102256045985,0.494
2016-02-27,4.821795322160944e-05,0.0167800120218843,0.494
2016-02-28,4.9261006348901935e-05,0.0170804238378902,0.494
2016-02-29,4.765119422086509e-05,0.0171963194968349,0.494
2016-03-01,4.843593500270236e-05,0.0173398738364321,0.494
2016-03-02,5.050819213539319e-05,0.0175992339568919,0.494
2016-03-03,5.148142658506119e-05,0.0178833283842371,0.494
2016-03-04,5.2848269370039e-05,0.0181667787947003,0.494
2016-03-05,5.541227798727139e-05,0.0185419114431966,0.494
2016-03-06,5.575957826206041e-05,0.0188807655500995,0.494
2016-03-07,5.63354941048458e-05,0.0193335897583362,0.494
2016-03-08,5.7026013776888e-05,0.0197815010087058,0.494
2016-03-09,5.81211642446526e-05,0.0201784631258322,0.494
2016-03-10,6.0482932726307006e-05,0.020647827374625,0.494
2016-03-11,6.19772382521292e-05,0.0211238378949049,0.494
2016-03-12,6.537411419824482e-05,0.021643276497335,0.494
2016-03-13,6.9454869383237e-05,0.0223573881057961,0.494
2016-03-14,6.70370291447662e-05,0.0229153967185932,0.494
2016-03-15,6.9679310466922e-05,0.0235751757602868,0.494
2016-03-16,7.110670194269979e-05,0.024252278797399,0.494
2016-03-17,7.36589322080378e-05,0.0249393130560878,0.494
2016-03-18,7.285775467455418e-05,0.0255066542695432,0.494
2016-03-19,7.6353396709694e-05,0.026079145429067,0.494
2016-03-20,7.80091410835906e-05,0.0265251895963,0.494
2016-03-21,7.6920093717831e-05,0.0270405208204663,0.494
2016-03-22,7.885735256391199e-05,0.0275190901583806,0.494
2016-03-23,7.472216846845398e-05,0.0277076109129365,0.494
2016-03-24,8.094814850023461e-05,0.0280876914767459,0.494
2016-03-25,8.467209049837982e-05,0.0287037247018464,0.494
2016-03-26,8.71415938282604e-05,0.0292662521230305,0.494
2016-03-27,8.830519854005979e-05,0.0298031179761158,0.494
2016-03-28,8.652587484453379e-05,0.0303039908491507,0.494
2016-03-29,8.986175546254402e-05,0.0308777918574366,0.494
2016-03-30,9.207836503467678e-05,0.0317827935355327,0.494
2016-03-31,9.5139668968669e-05,0.0325227799599576,0.494
2016-04-01,9.6265217114417e-05,0.0331272787049369,0.494
2016-04-02,9.2872048711611e-05,0.0334260809952836,0.494
2016-04-03,9.82044459301412e-05,0.0339422560377682,0.494
2016-04-04,0.0001026839351514,0.034784783468058,0.494
2016-04-05,0.0001031645106867,0.0354784271333205,0.494
2016-04-06,0.0001018867841959,0.0359898661324468,0.494
2016-04-07,9.750148922631522e-05,0.0361130181887374,0.494
2016-04-08,0.0001061193592468,0.0366268413142146,0.494
2016-04-09,0.0001054003528629,0.0372801028878223,0.494
2016-04-10,0.0001095173989125,0.0378699925790451,0.494
2016-04-11,0.0001060569503678,0.0380458712296162,0.494
2016-04-12,0.0001038450510774,0.0380813565499892,0.494
2016-04-13,0.0001090489470054,0.0384548121821975,0.494
2016-04-14,0.0001097253009196,0.0390921966490639,0.494
2016-04-15,0.0001141277202431,0.0395097754724436,0.494
2016-04-16,0.0001156857644873,0.040046086221428,0.494
2016-04-17,0.0001129133716208,0.0402231619412216,0.494
2016-04-18,0.0001196797535436,0.0409334938211029,0.494
2016-04-19,0.0001196139903174,0.0417557313671878,0.494
2016-04-20,0.0001220781713367,0.0424351123501767,0.494
2016-04-21,0.0001231075508768,0.043132901097946,0.494
2016-04-22,0.0001193461136719,0.0434050030410153,0.494
2016-04-23,0.0001244799534522,0.0438635571799018,0.494
2016-04-24,0.0001227019268353,0.0443739604160846,0.494
2016-04-25,0.0001289735754901,0.0448585668461501,0.494
2016-04-26,0.0001252028582455,0.0451499863881147,0.494
2016-04-27,0.0001260349107209,0.0453563020845738,0.494
2016-04-28,0.0001289662772327,0.045661792815987,0.494
2016-04-29,0.0001315314113851,0.0462971690538904,0.494
2016-04-30,0.0001366513649644,0.0469318212255955,0.494
2016-05-01,0.0001354995879055,0.0475991278385408,0.494
2016-05-02,0.0001309707826839,0.0477032679279327,0.494
2016-05-03,0.0001382697021911,0.0483846105050992,0.494
2016-05-04,0.0001366405967679,0.048937621277553,0.494
2016-05-05,0.0001370683164961,0.0493600847534312,0.494
2016-05-06,0.0001376066567983,0.0496768654071197,0.494
2016-05-07,0.0001369905610196,0.0496945520585656,0.494
2016-05-08,0.0001396472694749,0.0499108240261137,0.494
2016-05-09,0.0001409084232362,0.0504290009977701,0.494
2016-05-10,0.0001440555434055,0.0507306912896611,0.494
2016-05-11,0.0001385959261854,0.0508326477521453,0.494
2016-05-12,0.0001420070982331,0.0510901699427171,0.494
2016-05-13,0.000151316547678,0.0518050428243023,0.494
2016-05-14,0.0001489027135115,0.052426176489956,0.494
2016-05-15,0.0001499412461106,0.0529629338431016,0.494
2016-05-16,0.0001496271261834,0.0534175519253476,0.494
2016-05-17,0.0001493637242378,0.0536943356401775,0.494
2016-05-18,0.0001556066796403,0.0545813249274688,0.494
2016-05-19,0.0001591445570072,0.055474920992118,0.494
2016-05-20,0.0001624261693446,0.0560542084075932,0.494
2016-05-21,0.0001636203080312,0.0568216258361218,0.494
2016-05-22,0.0001631880856818,0.0575123538994792,0.494
2016-05-23,0.0001639143209823,0.0582573290568483,0.494
2016-05-24,0.0001665876153208,0.0591554319490334,0.494
2016-05-25,0.0001681704002613,0.0598105402385586,0.494
2016-05-26,0.0001700174126008,0.0603774819945125,0.494
2016-05-27,0.000170756830108,0.0608118664486004,0.494
2016-05-28,0.0001749552187032,0.0614029010764918,0.494
2016-05-29,0.0001761694129629,0.0620797845704355,0.494
2016-05-30,0.0001757128848664,0.0626949954015378,0.494
2016-05-31,0.00017349673182,0.0630552564761367,0.494
2016-06-01,0.0001705114667608,0.0631773263721768,0.494
2016-06-02,0.0001742937106973,0.0634003047729228,0.494
2016-06-03,0.0001835991613511,0.0640699406163165,0.494
2016-06-04,0.0001826747068382,0.0644724567833587,0.494
2016-06-05,0.0001789041379677,0.0646150531586065,0.494
2016-06-06,0.0001850908210567,0.0651040455456687,0.494
2016-06-07,0.0001863874731173,0.0657762056275977,0.494
2016-06-08,0.0001870813331401,0.0666402058030928,0.494
2016-06-09,0.0001957317321359,0.0677580454923888,0.494
2016-06-10,0.0001841653552058,0.0677875684576656,0.494
2016-06-11,0.0001912230529356,0.0682333036470266,0.494
2016-06-12,0.0001926120947657,0.0689480756800669,0.494
2016-06-13,0.0001998173949288,0.0697159613176855,0.494
2016-06-14,0.0002016406261571,0.0705113042976204,0.494
2016-06-15,0.0001999981135281,0.0711848221321359,0.494
2016-06-16,0.0001999022380005,0.0714022842236509,0.494
2016-06-17,0.0002078653315843,0.0726380687062416,0.494
2016-06-18,0.0002024180972568,0.0732218103029909,0.494
2016-06-19,0.0002073461245497,0.0739900847131536,0.494
2016-06-20,0.0002051382031463,0.0742675268559249,0.494
2016-06-21,0.0002019643992901,0.0742844093121474,0.494
2016-06-22,0.0002105348389676,0.0748338242814946,0.494
2016-06-23,0.0002147677841011,0.0756089563281671,0.494
2016-06-24,0.0002144552721976,0.0759525746601493,0.494
2016-06-25,0.0002136033388655,0.0765358051154606,0.494
2016-06-26,0.0002199828881937,0.0771947220768995,0.494
2016-06-27,0.0002240477571765,0.0781807202513293,0.494
2016-06-28,0.0002267437142434,0.0794727845310331,0.494
2016-06-29,0.0002212822829199,0.0800331869656885,0.494
2016-06-30,0.0002225214424477,0.0804374848651893,0.494
2016-07-01,0.0002278291428413,0.0811348366916127,0.494
2016-07-02,0.0002283796905994,0.0819053178891673,0.494
2016-07-03,0.0002336333681633,0.0826170929161555,0.494
2016-07-04,0.0002329856440309,0.0830831398735627,0.494
2016-07-05,0.0002331589194945,0.0834176470045174,0.494
2016-07-06,0.0002332144753761,0.084039825611165,0.494
2016-07-07,0.000232404534753,0.0845551582813736,0.494
2016-07-08,0.000233715246675,0.0848620765527037,0.494
2016-07-09,0.0002343108484483,0.0851713440691114,0.494
2016-07-10,0.0002358484919281,0.0852868469511343,0.494
2016-07-11,0.0002396241403188,0.0856329971147188,0.494
2016-07-12,0.000239491986377,0.0859632213164436,0.494
2016-07-13,0.0002429640754127,0.0864715933183472,0.494
2016-07-14,0.0002405420313577,0.086895905641306,0.494
2016-07-15,0.0002367368645975,0.0870534614329762,0.494
2016-07-16,0.0002380867522117,0.0872503478434952,0.494
2016-07-17,0.0002391293562015,0.0874214214806093,0.494
2016-07-18,0.0002457505533054,0.0877408701577669,0.494
2016-07-19,0.0002428032337572,0.0879135280568829,0.494
2016-07-20,0.0002380303774226,0.0876562709474012,0.494
2016-07-21,0.0002475692034269,0.0880226877767174,0.494
2016-07-22,0.0002384785837307,0.0881135059886614,0.494
2016-07-23,0.0002484404638804,0.0886533780971035,0.494
2016-07-24,0.0002419721818532,0.0888016111489363,0.494
2016-07-25,0.0002341278860228,0.0881955720692016,0.494
2016-07-26,0.0002230297081156,0.0871645239464586,0.494
2016-07-27,0.0002138139395174,0.08590180968426,0.494
2016-07-28,0.0002275392268149,0.0848573894752109,0.494
2016-07-29,0.0002225575413603,0.084027220837328,0.494
2016-07-30,0.0002182602379048,0.0824535376257416,0.494
2016-07-31,0.0002215644195819,0.0813894185930284,0.494
2016-08-01,0.000216939032022,0.0804931426344156,0.494
2016-08-02,0.0002009509006058,0.0793418905285458,0.494
2016-08-03,0.0001943807640807,0.0783285892379144,0.494
2016-08-04,0.0002117589921248,0.077505762714788,0.494
2016-08-05,0.0002168085528561,0.0772059940284982,0.494
2016-08-06,0.0002110472448705,0.0768298879631354,0.494
2016-08-07,0.0002182527350481,0.0766572072695861,0.494
2016-08-08,0.0002224959442024,0.0769469605475609,0.494
2016-08-09,0.0002341343571148,0.0786772407798156,0.494
2016-08-10,0.000238907782948,0.0809990067636095,0.494
2016-08-11,0.0002441263374569,0.0826867326273542,0.494
2016-08-12,0.0002435709994882,0.084082203058884,0.494
2016-08-13,0.0002409155359102,0.0856396210916694,0.494
2016-08-14,0.0002414145333587,0.0868473434321504,0.494
2016-08-15,0.0002426819836377,0.0878999012027063,0.494
2016-08-16,0.0002486904147485,0.0886588956364652,0.494
2016-08-17,0.0002482718891741,0.0891471668896839,0.494
2016-08-18,0.0002537368924495,0.0896482886857261,0.494
2016-08-19,0.0002509744574722,0.0900343261377478,0.494
2016-08-20,0.0002585727554625,0.0909550240144062,0.494
2016-08-21,0.0002614143908032,0.0919978737240142,0.494
2016-08-22,0.0002630160289595,0.093058148944369,0.494
2016-08-23,0.0002678718122091,0.0940583218119564,0.494
2016-08-24,0.0002672139532207,0.0950460151515332,0.494
2016-08-25,0.0002730559576884,0.096053366410416,0.494
2016-08-26,0.0002819062019876,0.0976662359458656,0.494
2016-08-27,0.0002818901192252,0.0988820699134917,0.494
2016-08-28,0.0002782722223113,0.0997610854135552,0.494
2016-08-29,0.0002748810216984,0.1003797600349362,0.494
2016-08-30,0.0002745292968935,0.1007269003077664,0.494
2016-08-31,0.0002803738976583,0.1014130974105855,0.494
2016-09-01,0.0002831082026864,0.1019372501854851,0.494
2016-09-02,0.0002871875476361,0.1022126346371556,0.494
2016-09-03,0.0002723938310285,0.1017174710383264,0.494
2016-09-04,0.000264920548458,0.1010212766159735,0.494
2016-09-05,0.0002751695636974,0.1010363220202077,0.494
2016-09-06,0.0002724804280768,0.1009294881461926,0.494
2016-09-07,0.0002793131855062,0.1008741795839715,0.494
2016-09-08,0.0002762103182842,0.1005145041829952,0.494
2016-09-09,0.0002778057415778,0.100025310009951,0.494
2016-09-10,0.0002803628180222,0.1004408357603346,0.494
2016-09-11,0.0002911947189807,0.1018108460804466,0.494
2016-09-12,0.0002903016994476,0.1025998788731368,0.494
2016-09-13,0.0002887739203363,0.1034494681123834,0.494
2016-09-14,0.0002985628712437,0.1044532017258382,0.494
2016-09-15,0.0002978860152815,0.1055834344978439,0.494
2016-09-16,0.0002960536474751,0.1065349324482046,0.494
2016-09-17,0.0003068519759691,0.1079161528268632,0.494
2016-09-18,0.0002709498136837,0.1068605256220928,0.494
2016-09-19,0.0002772522310804,0.1061800890572307,0.494
2016-09-20,0.0003091324803187,0.1072416425420247,0.494
2016-09-21,0.0003183519096518,0.1082734995447336,0.494
2016-09-22,0.0002927311144287,0.1080047082859792,0.494
2016-09-23,0.0003209100433532,0.1093007917853408,0.494
2016-09-24,0.0003224178576222,0.110112441328682,0.494
2016-09-25,0.0003349839694042,0.1134513651626798,0.494
2016-09-26,0.0003155675699834,0.115449236405479,0.494
2016-09-27,0.0003334120306172,0.1167152415281924,0.494
2016-09-28,0.0003357517060085,0.1176225166239332,0.494
2016-09-29,0.0003432763026565,0.1202580871529525,0.494
2016-09-30,0.0003341270050796,0.1209472573001152,0.494
2016-10-01,0.0003461208029069,0.1221831965899631,0.494
2016-10-02,0.0003554522721753,0.1232504723773146,0.494
2016-10-03,0.0003484843115259,0.1249668453291729,0.494
2016-10-04,0.0003559901943767,0.1261441352966315,0.494
2016-10-05,0.000354634136269,0.1271287191602127,0.494
2016-10-06,0.0003573977596336,0.127865052274019,0.494
2016-10-07,0.0003451046973925,0.1284374605160496,0.494
2016-10-08,0.0003602959235655,0.1291765918075342,0.494
2016-10-09,0.000366364450108,0.1297455839425944,0.494
2016-10-10,0.0003688121754583,0.1308055368476447,0.494
2016-10-11,0.0003731236974172,0.1316989266490368,0.494
2016-10-12,0.0003603633884689,0.1319976662280373,0.494
2016-10-13,0.0003745910719045,0.1328941746535942,0.494
2016-10-14,0.0003886595290216,0.1351652480171096,0.494
2016-10-15,0.0003927104875298,0.1368554359952488,0.494
2016-10-16,0.0004029158035658,0.1387613279969765,0.494
2016-10-17,0.0003829928330387,0.1395007479993786,0.494
2016-10-18,0.0003978147774155,0.1407882114564337,0.494
2016-10-19,0.0003997356719312,0.142841194808393,0.494
2016-10-20,0.0004125261656535,0.1448192389824474,0.494
2016-10-21,0.0004172396427005,0.1463094877671319,0.494
2016-10-22,0.0004177286816212,0.1476140078876102,0.494
2016-10-23,0.0004064884072967,0.1478002936535795,0.494
2016-10-24,0.0004148661982268,0.149462261981249,0.494
2016-10-25,0.0004204266859202,0.1506413114961374,0.494
2016-10-26,0.0004247368032549,0.1519449419151593,0.494
2016-10-27,0.0004170931364723,0.1521830768221417,0.494
2016-10-28,0.0004005825111073,0.1513145263890681,0.494
2016-10-29,0.0003191340362449,0.1461735198801612,0.494
2016-10-30,0.0003102009329227,0.1411528158592311,0.494
2016-10-31,0.0003318813483561,0.136825748687399,0.494
2016-11-01,0.000283116155053,0.1296659852921851,0.494
2016-11-02,0.0002551509727949,0.1208232955610576,0.494
2016-11-03,0.0002435333848913,0.111773394228616,0.494
2016-11-04,0.0002239821566941,0.1025649471770722,0.494
2016-11-05,0.0002112156012568,0.0969377716384053,0.494
2016-11-06,0.0002081549900663,0.0916168046180357,0.494
2016-11-07,0.0002475034715196,0.0872171010401336,0.494
2016-11-08,0.0002757242352237,0.0868316652204604,0.494
2016-11-09,0.0002689308435721,0.0875501870538443,0.494
2016-11-10,0.0002472179665382,0.0877423116682913,0.494
2016-11-11,0.0002404191834486,0.0885993852062021,0.494
2016-11-12,0.000245049002146,0.0903635553954257,0.494
2016-11-13,0.0002654946950901,0.0933534114430955,0.494
2016-11-14,0.0002755343041505,0.094815019144564,0.494
2016-11-15,0.0002772637635623,0.09489529455079,0.494
2016-11-16,0.0002716081370936,0.0950348962844098,0.494
2016-11-17,0.0002601976653263,0.0957116948640745,0.494
2016-11-18,0.0002793165390253,0.0977399141191466,0.494
2016-11-19,0.0002947398046729,0.1003309345366219,0.494
2016-11-20,0.0003220226407305,0.103278463130727,0.494
2016-11-21,0.0003401963160784,0.1066501251812546,0.494
2016-11-22,0.000320274109523,0.1088928075063478,0.494
2016-11-23,0.0003177362552157,0.1112980593798563,0.494
2016-11-24,0.0002843676992372,0.1125583540052085,0.494
2016-11-25,0.0002851743778924,0.1128637984604182,0.494
2016-11-26,0.0002884888319301,0.1125378548816877,0.494
2016-11-27,0.0002876559772348,0.1107458788565572,0.494
2016-11-28,0.0002982115827281,0.1085566749032885,0.494
2016-11-29,0.0002934160130828,0.1071562170174785,0.494
2016-11-30,0.00028020705417,0.1051993372486697,0.494
2016-12-01,0.0002833380025722,0.1051456459225705,0.494
2016-12-02,0.0002872750526584,0.1052551811068018,0.494
2016-12-03,0.0003019798914871,0.1059586434979877,0.494
2016-12-04,0.0002985850399754,0.1065285160551758,0.494
2016-12-05,0.0002909340083434,0.1061490425336902,0.494
2016-12-06,0.0002886972210594,0.1059029912353279,0.494
2016-12-07,0.0002956173799731,0.1067065296522024,0.494
2016-12-08,0.0003110528142483,0.1081516591181655,0.494
2016-12-09,0.000318114716515,0.1097597273049718,0.494
2016-12-10,0.0003248839034768,0.1109540079301474,0.494
2016-12-11,0.0003336684766133,0.1127833585548386,0.494
2016-12-12,0.0003213116689364,0.1143673365714715,0.494
2016-12-13,0.0003318191659169,0.1166158379819009,0.494
2016-12-14,0.0003297813855545,0.118397246844362,0.494
2016-12-15,0.0003279282599921,0.119277180801005,0.494
2016-12-16,0.000338339244216,0.1203317454596984,0.494
2016-12-17,0.0003426584947375,0.1212585634325759,0.494
2016-12-18,0.0003546416422717,0.1223521642133335,0.494
2016-12-19,0.0003542954598046,0.1240720333086032,0.494
2016-12-20,0.0003629635911718,0.125695992625465,0.494
2016-12-21,0.0003601772562181,0.1272809201672065,0.494
2016-12-22,0.0003482747568102,0.1283418446441495,0.494
2016-12-23,0.0003239200909749,0.1275899887965791,0.494
2016-12-24,0.0003050419660745,0.1256285555162985,0.494
2016-12-25,0.0003194475499768,0.1237934349894931,0.494
2016-12-26,0.0003306532183743,0.1225606609720593,0.494
2016-12-27,0.0003196614153006,0.1203027618016295,0.494
2016-12-28,0.0003176739058133,0.1180865156733836,0.494
2016-12-29,0.0003165208726227,0.116430777426463,0.494
2016-12-30,0.0003169620452819,0.1160679650438997,0.494
2016-12-31,0.0003204100673304,0.1168693017522389,0.494
2017-01-01,0.0003141748521839,0.1145657772570753,0.484
2017-01-02,0.0003150857435627,0.114103056859092,0.484
2017-01-03,0.0003153942062204,0.1142179624972053,0.484
2017-01-04,0.0003479713170497,0.1161330683318605,0.484
2017-01-05,0.0003556196098803,0.1185058833983723,0.484
2017-01-06,0.0003574386284989,0.1209510089579817,0.484
2017-01-07,0.0003701790272307,0.1238843050555485,0.484
2017-01-08,0.0003716835354761,0.1268829721129272,0.484
2017-01-09,0.000383629653632,0.1304570474236832,0.484
2017-01-10,0.0003837929208958,0.1340235518317614,0.484
2017-01-11,0.0003876597582917,0.1360930205536689,0.484
2017-01-12,0.0003916250119048,0.1379704450878028,0.484
2017-01-13,0.0003988071400815,0.1401275174774667,0.484
2017-01-14,0.0003998362794401,0.1416739313426721,0.484
2017-01-15,0.0004079705041356,0.1435660375656287,0.484
