date,emissions_24h_mt,emissions_365d_mt,intesity_kgCO2e/kWh
2012-10-10,0.0002337113783533,0.0822416282666646,0.522
2012-10-11,0.0002353215563723,0.0827808350157787,0.522
2012-10-12,0.0002383119519028,0.0836216679949319,0.522
2012-10-13,0.0002367017738839,0.0844088109522026,0.522
2012-10-14,0.0002371618463877,0.0855088284242205,0.522
2012-10-15,0.0002350914443758,0.0858391598976787,0.522
2012-10-16,0.0002380977462655,0.0862650228003915,0.522
2012-10-17,0.0002366767781765,0.086419647219745,0.522
2012-10-18,0.0002412565977145,0.0867291172325895,0.522
2012-10-19,0.0002382160592802,0.0867241171172664,0.522
2012-10-20,0.0002407268402084,0.0869339955756175,0.522
2012-10-21,0.0002487624299005,0.0875388831444979,0.522
2012-10-22,0.0002462113528623,0.0881187069441518,0.522
2012-10-23,0.0002406179195201,0.0882501159781423,0.522
2012-10-24,0.0002452451551574,0.0886968956350034,0.522
2012-10-25,0.0002420060144668,0.0887359723656568,0.522
2012-10-26,0.0002489469436673,0.0892955113372698,0.522
2012-10-27,0.0002528800560867,0.0899292147366381,0.522
2012-10-28,0.0002540368271237,0.0902042368775644,0.522
2012-10-29,0.0002543555602644,0.0906288991206736,0.522
2012-10-30,0.0002598618873537,0.0916323345862835,0.522
2012-10-31,0.0002582135340727,0.0923085429154367,0.522
2012-11-01,0.0002592192704419,0.0932060912627103,0.522
2012-11-02,0.0002566278972937,0.0936065981303722,0.522
2012-11-03,0.00025246952053,0.093585191633491,0.522
2012-11-04,0.0002531306191165,0.0935379393588258,0.522
2012-11-05,0.0002563017411854,0.0936394187925645,0.522
2012-11-06,0.0002543111739477,0.0933499887363943,0.522
2012-11-07,0.0002575460729426,0.0933151854060407,0.522
2012-11-08,0.0002617762555563,0.0934485139155819,0.522
2012-11-09,0.0002640158709324,0.0938337439696023,0.522
2012-11-10,0.000263518229123,0.0944098552033765,0.522
2012-11-11,0.0002610298685868,0.0948217446400441,0.522
2012-11-12,0.0002542564863699,0.0947150992103791,0.522
2012-11-13,0.0002561796409424,0.0948125264179554,0.522
2012-11-14,0.0002533895140486,0.0945957915613412,0.522
2012-11-15,0.0002495701699699,0.0939593313843303,0.522
2012-11-16,0.0002485315604583,0.093151935195324,0.522
2012-11-17,0.0002482152511438,0.0923539942006965,0.522
2012-11-18,0.000248674566202,0.0917097534334908,0.522
2012-11-19,0.0002526723644822,0.0916271527922045,0.522
2012-11-20,0.0002544482716151,0.0915368742487158,0.522
2012-11-21,0.0002567315158622,0.0917111357718503,0.522
2012-11-22,0.0002587610158076,0.0921903727333919,0.522
2012-11-23,0.0002633275043017,0.0929618755195098,0.522
2012-11-24,0.0002661180856628,0.0938953804622826,0.522
2012-11-25,0.0002661180856628,0.0948049354055928,0.522
2012-11-26,0.0002693311702222,0.0956735731334624,0.522
2012-11-27,0.0002703665984619,0.0965036001761825,0.522
2012-11-28,0.0002763487529251,0.0975264989658939,0.522
2012-11-29,0.0002828067347624,0.0987803114542495,0.522
2012-11-30,0.0002738267618009,0.0993277727381388,0.522
2012-12-01,0.0002787678829265,0.0999873693097493,0.522
2012-12-02,0.0002787621263394,0.1006466657164589,0.522
2012-12-03,0.0002765791678999,0.1010245970239413,0.522
2012-12-04,0.0002467051417647,0.0997908210675924,0.522
2012-12-05,0.0002113707500449,0.0964026823459821,0.522
2012-12-06,0.0001787221775737,0.0909754161497166,0.522
2012-12-07,0.0001560876552597,0.0848361627372096,0.522
2012-12-08,0.0001232556878491,0.0767273125653177,0.522
2012-12-09,9.5733281678697e-05,0.0671836656651498,0.522
2012-12-10,6.83992847911374e-05,0.0563285717601888,0.522
2012-12-11,7.05973500813582e-05,0.0471458083366946,0.522
2012-12-12,7.10050500429606e-05,0.0398267396937322,0.522
2012-12-13,7.035460215097139e-05,0.0341761446895435,0.522
2012-12-14,6.8458757592573e-05,0.0296069235968975,0.522
2012-12-15,6.662326887638821e-05,0.0266539474647443,0.522
2012-12-16,6.532365350161621e-05,0.0250683025669405,0.522
2012-12-17,6.450105679541819e-05,0.0248650378214495,0.522
2012-12-18,6.30956531265156e-05,0.0244738779088037,0.522
2012-12-19,6.39832857915204e-05,0.0241077430585481,0.522
2012-12-20,6.213406579011539e-05,0.0236791008054448,0.522
2012-12-21,6.361342413041341e-05,0.0234264512749187,0.522
2012-12-22,6.63502767968232e-05,0.0234122166879124,0.522
2012-12-23,6.71639547904326e-05,0.0235081752551142,0.522
2012-12-24,6.70160012955768e-05,0.0236393116469085,0.522
2012-12-25,6.694200247211641e-05,0.0238398712913593,0.522
2012-12-26,6.715247525932679e-05,0.0240051218850393,0.522
2012-12-27,6.95137264991028e-05,0.0243899184791527,0.522
2012-12-28,7.12457669794014e-05,0.0247878906419927,0.522
2012-12-29,6.9345727976916e-05,0.0249440820249547,0.522
2012-12-30,7.117746376945502e-05,0.0251533578502895,0.522
2012-12-31,7.17463186866666e-05,0.0254000101142539,0.522
2013-01-01,7.288820503369599e-05,0.0256261178028856,0.52
2013-01-02,7.218263170939602e-05,0.0259018203248805,0.52
2013-01-03,7.257350754362801e-05,0.0260752535768671,0.52
2013-01-04,7.1531157324692e-05,0.0261043681998519,0.52
2013-01-05,7.1335697416152e-05,0.0262219848552098,0.52
2013-01-06,6.9967610004864e-05,0.0261731195324895,0.52
2013-01-07,7.061908438951601e-05,0.0261286758712985,0.52
2013-01-08,6.916061216454e-05,0.0259343085288349,0.52
2013-01-09,6.8429440805388e-05,0.0257386064316981,0.52
2013-01-10,6.8319747508376e-05,0.0255168032298596,0.52
2013-01-11,6.666493571727601e-05,0.0252630645317578,0.52
2013-01-12,6.6147125297916e-05,0.0249925175570232,0.52
2013-01-13,6.6150248082256e-05,0.0247934693996316,0.52
2013-01-14,6.6360178357564e-05,0.0245713978708226,0.52
2013-01-15,6.5861720404428e-05,0.0243993842290469,0.52
2013-01-16,6.593275275194401e-05,0.0242691997805455,0.52
2013-01-17,6.337501646424e-05,0.0240113673761005,0.52
2013-01-18,6.365923382005199e-05,0.0238546414914588,0.52
2013-01-19,6.593275275194401e-05,0.0238434634944184,0.52
2013-01-20,6.5719611726548e-05,0.0238210088844426,0.52
2013-01-21,6.3943407192964e-05,0.0236949915308576,0.52
2013-01-22,6.5577503048668e-05,0.0236801716258771,0.52
2013-01-23,6.501966821064e-05,0.0236325607890783,0.52
2013-01-24,6.725918837804401e-05,0.0238350926102992,0.52
2013-01-25,6.7554929247832e-05,0.0240382253004624,0.52
2013-01-26,6.6739398729224e-05,0.0240802861264206,0.52
2013-01-27,6.7304446759212e-05,0.0241629239531245,0.52
2013-01-28,6.746775518418e-05,0.0243466935269538,0.52
2013-01-29,6.749247356144801e-05,0.0244465455608356,0.52
2013-01-30,6.867411755411999e-05,0.0246370989908908,0.52
2013-01-31,0.0001015311246757,0.0264241356692709,0.52
2013-02-01,0.0001253768225165,0.029439134389712,0.52
2013-02-02,0.0001493253862478,0.0337454037388943,0.52
2013-02-03,0.0001809479050672,0.0396710983506714,0.52
2013-02-04,0.0002079305014944,0.0469952272654204,0.52
2013-02-05,0.0002368228228239,0.0558245954769621,0.52
2013-02-06,0.0002627661819157,0.0659451102615325,0.52
2013-02-07,0.0002576235146529,0.0740842134532007,0.52
2013-02-08,0.0002619883983876,0.0812075313379057,0.52
2013-02-09,0.0002630513993911,0.0871375305946664,0.52
2013-02-10,0.0002611878276431,0.0913214694146941,0.52
2013-02-11,0.0002637324504316,0.0942311424664187,0.52
2013-02-12,0.00025873903189,0.0953739162248695,0.52
2013-02-13,0.0002648819221301,0.0954842369646173,0.52
2013-02-14,0.0002641448839555,0.0958242797925392,0.52
2013-02-15,0.000262341557057,0.0958426944945863,0.52
2013-02-16,0.0002644760978778,0.0959169823442514,0.52
2013-02-17,0.0002619906292745,0.0959588427150303,0.52
2013-02-18,0.0002583121601458,0.0956762132929866,0.52
2013-02-19,0.0002591085036627,0.0956954786068463,0.52
2013-02-20,0.0002595157512927,0.0954156711274679,0.52
2013-02-21,0.0002611002793285,0.095256916743345,0.52
2013-02-22,0.0002631693028465,0.0953000777737994,0.52
2013-02-23,0.0002619472430621,0.0951682160584083,0.52
2013-02-24,0.0002591638777594,0.095020821157978,0.52
2013-02-25,0.0002686160075604,0.0955580932017363,0.52
2013-02-26,0.0002701546643989,0.09613407158298,0.52
2013-02-27,0.0002701546643989,0.0966888149092322,0.52
2013-02-28,0.0002683961821383,0.0970692441271704,0.52
2013-03-01,0.000266424778064,0.097238993906366,0.52
2013-03-02,0.0002685065187551,0.0975810132817852,0.52
2013-03-03,0.0002765544304054,0.0984878063840424,0.52
2013-03-04,0.0002787847803488,0.0990180352508707,0.52
2013-03-05,0.0002788489717944,0.0994713812793521,0.52
2013-03-06,0.0002771858077747,0.0998380051839481,0.52
2013-03-07,0.0002823328716653,0.1005647039949995,0.52
2013-03-08,0.0002890116887861,0.1017424500540856,0.52
2013-03-09,0.0002953231612761,0.1031407464141073,0.52
2013-03-10,0.0003011086272602,0.1044210723929624,0.52
2013-03-11,0.0002971638812565,0.1053794112260055,0.52
2013-03-12,0.0002961119893609,0.1062795542848276,0.52
2013-03-13,0.0002966378747507,0.1072938406342921,0.52
2013-03-14,0.0003049851849924,0.1084749969720629,0.52
2013-03-15,0.0003131092785659,0.1097315141534343,0.52
2013-03-16,0.0003197420716314,0.1110047859076769,0.52
2013-03-17,0.0003326165744083,0.1126477002946847,0.52
2013-03-18,0.0003449423008835,0.115139003603809,0.52
2013-03-19,0.0003590570308351,0.1184211379092494,0.52
2013-03-20,0.0003793526702985,0.1227341236770987,0.52
2013-03-21,0.0003925551550274,0.1273002721146385,0.52
2013-03-22,0.0004091912765142,0.1323102620076589,0.52
2013-03-23,0.0004214495414137,0.1376135800748782,0.52
2013-03-24,0.0004245141379175,0.1424053816007188,0.52
2013-03-25,0.0004271118324919,0.1466899357488673,0.52
2013-03-26,0.0004383688319565,0.1508254796644878,0.52
2013-03-27,0.0004295966470148,0.1534453441646937,0.52
2013-03-28,0.0004397444667465,0.1559059297043323,0.52
2013-03-29,0.0004430535963232,0.1576716078086577,0.52
2013-03-30,0.0004494619615611,0.1591322554306309,0.52
2013-03-31,0.0004535280657317,0.1606451245237961,0.52
2013-04-01,0.0004752974438924,0.163157659975398,0.52
2013-04-02,0.0004873914755841,0.1657138406788329,0.52
2013-04-03,0.0005051295098477,0.1696523399551186,0.52
2013-04-04,0.0004934385519878,0.1724521029712725,0.52
2013-04-05,0.0004902242561883,0.1749117159499527,0.52
2013-04-06,0.0004957826297942,0.1773270079363941,0.52
2013-04-07,0.0005034154771352,0.1799282801024377,0.52
2013-04-08,0.0006144357589262,0.1871833493863406,0.52
2013-04-09,0.0007581650749399,0.2013022584956117,0.52
2013-04-10,0.0009227816849474,0.2230798361972384,0.52
2013-04-11,0.0010576960559549,0.2525018346183763,0.52
2013-04-12,0.0012037682297604,0.289708056097492,0.52
2013-04-13,0.0013340832838114,0.3334194473426692,0.52
2013-04-14,0.001446699060462,0.382604948473279,0.52
2013-04-15,0.0014577800239366,0.4265793280059611,0.52
2013-04-16,0.0014590114931645,0.4631234626705254,0.52
2013-04-17,0.0014454540337747,0.4903770922879512,0.52
2013-04-18,0.0014601432182268,0.5113618371778484,0.52
2013-04-19,0.0013211629879965,0.5174831352858771,0.52
2013-04-20,0.0011987557144591,0.5104267691696527,0.52
2013-04-21,0.0011054727055885,0.492634252094103,0.52
2013-04-22,0.0009862187748393,0.4680457012483184,0.52
2013-04-23,0.0008590634854371,0.4367626979882495,0.52
2013-04-24,0.0007249867267645,0.3991954741227158,0.52
2013-04-25,0.0006062345489691,0.3546702363685646,0.52
2013-04-26,0.0006246052928773,0.3183497279802053,0.52
2013-04-27,0.0006208230844585,0.2882146694158872,0.52
2013-04-28,0.0006213633826446,0.2629718261481002,0.52
2013-04-29,0.0006327101290171,0.244538875330227,0.52
2013-04-30,0.0006306712633669,0.2326298523222823,0.52
2013-05-01,0.0006347463301167,0.2279244602113623,0.52
2013-05-02,0.0006231050297902,0.2288041352827453,0.52
2013-05-03,0.0006138240368054,0.2282419697875681,0.52
2013-05-04,0.0006308570552112,0.2287651696911073,0.52
2013-05-05,0.0006353206618806,0.2294929421084114,0.52
2013-05-06,0.0006420118328268,0.229977959521344,0.52
2013-05-07,0.0006551971190929,0.2312568077127691,0.52
2013-05-08,0.0006636903740363,0.2327660328600064,0.52
2013-05-09,0.0006818902233602,0.2358312608104393,0.52
2013-05-10,0.0007031234212766,0.2404875858578654,0.52
2013-05-11,0.0007170767036867,0.2449833246712283,0.52
2013-05-12,0.0007215053078508,0.2494772383539617,0.52
2013-05-13,0.0007379971802589,0.2544821886129259,0.52
2013-05-14,0.0007398045933573,0.2588938640567113,0.52
2013-05-15,0.0007346758179729,0.2625952479191172,0.52
2013-05-16,0.0007348686345414,0.2653576936449974,0.52
2013-05-17,0.0007389642910001,0.2672265389948653,0.52
2013-05-18,0.0007289106994658,0.2678435973462043,0.52
2013-05-19,0.0007294566901009,0.26825820513496,0.52
2013-05-20,0.000699146821782,0.2662324364429494,0.52
2013-05-21,0.0006971262446381,0.2640070654025905,0.52
2013-05-22,0.0007072296148217,0.2625759419525634,0.52
2013-05-23,0.0007247420100983,0.2620479108208875,0.52
2013-05-24,0.0007301304580474,0.2615872895312121,0.52
2013-05-25,0.0007438158320093,0.2623644857281204,0.52
2013-05-26,0.000758012194101,0.2638534512938383,0.52
2013-05-27,0.0007999065593728,0.2691073518967844,0.52
2013-05-28,0.0008138121221045,0.2751916869361051,0.52
2013-05-29,0.0008316670332454,0.2816802094682006,0.52
2013-05-30,0.0008454473621003,0.2879741313940187,0.52
2013-05-31,0.0008596680684949,0.2947285925102104,0.52
2013-06-01,0.0009014803171628,0.3029496692360737,0.52
2013-06-02,0.0009278226696822,0.3118040726056679,0.52
2013-06-03,0.000954896925797,0.319885713140644,0.52
2013-06-04,0.0009951418131497,0.3293407613165743,0.52
2013-06-05,0.0010224377114256,0.3392880895359695,0.52
2013-06-06,0.0010615218236571,0.3505548293171449,0.52
2013-06-07,0.0010847409595601,0.3622907729226854,0.52
2013-06-08,0.0010989466475788,0.3725872315800905,0.52
2013-06-09,0.0011027254647515,0.3817071630372728,0.52
2013-06-10,0.0011103533463391,0.3898131049655426,0.52
2013-06-11,0.0011236191747021,0.3965122816750572,0.52
2013-06-12,0.0011641263991701,0.4039003346788775,0.52
2013-06-13,0.0011688232751302,0.4094953389342627,0.52
2013-06-14,0.0011866757639524,0.4148105108775767,0.52
2013-06-15,0.001179159309025,0.4189930282244133,0.52
2013-06-16,0.0012085335567458,0.4245101644498315,0.52
2013-06-17,0.001213880825277,0.4299083829944484,0.52
2013-06-18,0.0012077681040365,0.4342961485954559,0.52
2013-06-19,0.0011753889699677,0.4348834112156202,0.52
2013-06-20,0.0011799405068059,0.4354630954387071,0.52
2013-06-21,0.0012064297729545,0.4364931259080994,0.52
2013-06-22,0.0012488106609373,0.4401249464006688,0.52
2013-06-23,0.0012621636927734,0.4429213749221088,0.52
2013-06-24,0.0012679857357699,0.4457425595406671,0.52
2013-06-25,0.0011554981451522,0.4430170545417037,0.52
2013-06-26,0.0010531383481815,0.4366425578342763,0.52
2013-06-27,0.000927567892692,0.4234831286697641,0.52
2013-06-28,0.0007863401362191,0.4015784547542764,0.52
2013-06-29,0.0006383215792553,0.369745809780859,0.52
2013-06-30,0.0005005198596286,0.3300315241954524,0.52
2013-07-01,0.0003816029977599,0.2838129957135026,0.52
2013-07-02,0.0003853978725741,0.2436577672147825,0.52
2013-07-03,0.0003947272327173,0.2093263304798671,0.52
2013-07-04,0.0003995641332258,0.1817947058791319,0.52
2013-07-05,0.0004112125277444,0.1622344805800915,0.52
2013-07-06,0.0004206915138065,0.1508866271674039,0.52
2013-07-07,0.0004324068550449,0.147335020499823,0.52
2013-07-08,0.0004448321662472,0.1506319699995173,0.52
2013-07-09,0.0004561923551369,0.154323396590292,0.52
2013-07-10,0.0004603383654965,0.1577445485137785,0.52
2013-07-11,0.0004775105338691,0.1618088965473225,0.52
2013-07-12,0.0004785207598715,0.165318540079666,0.52
2013-07-13,0.0004804819640292,0.1684361849841356,0.52
2013-07-14,0.0004893283035889,0.1714042319439278,0.52
2013-07-15,0.0004925618301571,0.1738929929906598,0.52
2013-07-16,0.0004982804189658,0.1760875848903153,0.52
2013-07-17,0.0005089149054124,0.1786205044716446,0.52
2013-07-18,0.0005032555644508,0.1799629239234032,0.52
2013-07-19,0.0005106561895955,0.1816385570447259,0.52
2013-07-20,0.0005232813367565,0.18387023862265,0.52
2013-07-21,0.0005350355070924,0.1862535428053356,0.52
2013-07-22,0.0005386921369301,0.1886589088013538,0.52
2013-07-23,0.0005406312486702,0.1908672020645109,0.52
2013-07-24,0.0005432250993304,0.1926562336045209,0.52
2013-07-25,0.0005490705521733,0.1950451579643372,0.52
2013-07-26,0.0005599246238609,0.1976141548938929,0.52
2013-07-27,0.000573090031051,0.2002113225249663,0.52
2013-07-28,0.0005738348133093,0.2022344292062746,0.52
2013-07-29,0.0005913611298298,0.204980740978903,0.52
2013-07-30,0.0006204869697634,0.2091446464359028,0.52
2013-07-31,0.000636610083036,0.2140140063005527,0.52
2013-08-01,0.0006527331963087,0.2194192727447583,0.52
2013-08-02,0.0006672961162755,0.2250179291349475,0.52
2013-08-03,0.0006702534876245,0.2300843093705596,0.52
2013-08-04,0.0006942502046175,0.2363631119173449,0.52
2013-08-05,0.0007192678590881,0.243032534228671,0.52
2013-08-06,0.000735025778004,0.2490049149440767,0.52
2013-08-07,0.0007519358499684,0.255018329934122,0.52
2013-08-08,0.000787428992426,0.2620417535888089,0.52
2013-08-09,0.0008088984707451,0.2694253049290082,0.52
2013-08-10,0.0008424648866057,0.2784048993044576,0.52
2013-08-11,0.0008654865246242,0.2873336502762383,0.52
2013-08-12,0.0008822861345009,0.2958338889227624,0.52
2013-08-13,0.0008864147387135,0.3037277418740376,0.52
2013-08-14,0.0009127234606761,0.3121116672895118,0.52
2013-08-15,0.0009289011355255,0.3194884290368422,0.52
2013-08-16,0.0009496100991072,0.3268255353728663,0.52
2013-08-17,0.0009795861623828,0.3339754304669572,0.52
2013-08-18,0.0010092107553792,0.3414696224991772,0.52
2013-08-19,0.0010244625570931,0.348883107391485,0.52
2013-08-20,0.00106275407244,0.3580779440786553,0.52
2013-08-21,0.0010864271020426,0.3671353482356205,0.52
2013-08-22,0.0011253187947329,0.3773771261800047,0.52
2013-08-23,0.0011489918243355,0.3877734589954797,0.52
2013-08-24,0.0011604751951897,0.3972055299918385,0.52
2013-08-25,0.001161657474262,0.4051545374764447,0.52
2013-08-26,0.0011936235287848,0.4139750738575126,0.52
2013-08-27,0.0012178810032516,0.4220638352498345,0.52
2013-08-28,0.0012469121135766,0.430431982279824,0.52
2013-08-29,0.0012710684984965,0.4380317882617865,0.52
2013-08-30,0.0013296391794837,0.4474512574945176,0.52
2013-08-31,0.0014014924244208,0.4600185844472865,0.52
2013-09-01,0.001478076794049,0.4765175918361788,0.52
2013-09-02,0.0015316857188953,0.4941451203205095,0.52
2013-09-03,0.0015590371360195,0.5119339758148332,0.52
2013-09-04,0.0015877432200197,0.5297058835079338,0.52
2013-09-05,0.0016398960537094,0.5489376060297502,0.52
2013-09-06,0.0016832233013227,0.5673744923827806,0.52
2013-09-07,0.0016489957866037,0.5802800248394592,0.52
2013-09-08,0.00163431504041,0.5884267333997107,0.52
2013-09-09,0.0016927394428144,0.5968245347183488,0.52
2013-09-10,0.0017567806750133,0.607135447823026,0.52
2013-09-11,0.0018226395106559,0.619383611549057,0.52
2013-09-12,0.0018718219183864,0.631476888778639,0.52
2013-09-13,0.0018993062247494,0.6427440697858924,0.52
2013-09-14,0.0020078964821987,0.6614581774847768,0.52
2013-09-15,0.0021200021119068,0.6867832890699692,0.52
2013-09-16,0.0021149670491076,0.7087994428266907,0.52
2013-09-17,0.0021741412547742,0.7305618159142245,0.52
2013-09-18,0.0021940605817954,0.7499287717664994,0.52
2013-09-19,0.0019749011599669,0.7553036179346293,0.52
2013-09-20,0.001773442470356,0.7487407221698261,0.52
2013-09-21,0.0015435893290838,0.7245304206145464,0.52
2013-09-22,0.0012994172487307,0.681742781320367,0.52
2013-09-23,0.0011091222788786,0.6292951611584242,0.52
2013-09-24,0.0008729120395154,0.5614453520770699,0.52
2013-09-25,0.0006721646232139,0.482089348522464,0.52
2013-09-26,0.0006834266960153,0.4147481800449881,0.52
2013-09-27,0.0006999050451856,0.358770871446816,0.52
2013-09-28,0.0007209148149461,0.3158742717810668,0.52
2013-09-29,0.0007310388062891,0.2862373958537492,0.52
2013-09-30,0.0007335557976116,0.2666542864734,0.52
2013-10-01,0.0007499839741973,0.2602444659246741,0.52
2013-10-02,0.0007596597571187,0.2648067121925666,0.52
2013-10-03,0.0007825484901689,0.2699752057448608,0.52
2013-10-04,0.0007837852443769,0.2743489589884103,0.52
2013-10-05,0.0008097671172617,0.2789819718948662,0.52
2013-10-06,0.0008316607607193,0.2842286880901564,0.52
2013-10-07,0.0008535686197424,0.2904864995298355,0.52
2013-10-08,0.0008653499787935,0.2965020126266336,0.52
2013-10-09,0.0008872461308803,0.3031547306870568,0.52
2013-10-10,0.0009152089846432,0.3100720278989292,0.52
2013-10-11,0.0009494183251767,0.3187086099692044,0.52
2013-10-12,0.0009823181612547,0.3277059144059823,0.52
2013-10-13,0.001029145070581,0.3380033105630564,0.52
2013-10-14,0.0011031053136064,0.351014866743104,0.52
2013-10-15,0.0011802130500996,0.3674327268897809,0.52
2013-10-16,0.0012337622495395,0.3855010673627269,0.52
2013-10-17,0.001268551083424,0.4039253339420143,0.52
2013-10-18,0.0013366704014036,0.4241177636309854,0.52
2013-10-19,0.0014164732418943,0.4467558499786225,0.52
2013-10-20,0.0014640577572466,0.469433440069043,0.52
2013-10-21,0.0015021797231616,0.4902423199958507,0.52
2013-10-22,0.0015702722824294,0.5105811228244753,0.52
2013-10-23,0.0016226248657289,0.5308575306686365,0.52
2013-10-24,0.0016760444526588,0.5521053992073081,0.52
2013-10-25,0.0017238990637576,0.5722966080300569,0.52
2013-10-26,0.0017607190511048,0.5902465680817462,0.52
2013-10-27,0.0018301286407158,0.6093345498626418,0.52
2013-10-28,0.0018796832662196,0.6290186631792345,0.52
2013-10-29,0.0018670238869397,0.6444921397001305,0.52
2013-10-30,0.0019379495248124,0.6609340683523448,0.52
2013-10-31,0.0020415534031816,0.6799927493438906,0.52
2013-11-01,0.0021180239478517,0.7005435468716494,0.52
2013-11-02,0.0020830642687767,0.7173515475073974,0.52
2013-11-03,0.0020298470966289,0.7277654384228677,0.52
2013-11-04,0.0019868432772135,0.7333530675675525,0.52
2013-11-05,0.0019558992917663,0.737987285104936,0.52
2013-11-06,0.0019027196244743,0.7361502974444478,0.52
2013-11-07,0.0017928017631996,0.723179676216811,0.52
2013-11-08,0.0016715807809595,0.6999008539431482,0.52
2013-11-09,0.0016609734357779,0.6778918319367832,0.52
2013-11-10,0.0016999536617478,0.6606902456894101,0.52
2013-11-11,0.0017611046595748,0.6489195891982477,0.52
2013-11-12,0.0018572204684899,0.6437741934131243,0.52
2013-11-13,0.0018653092618882,0.6418235102211316,0.52
2013-11-14,0.0019284029969278,0.6488941459798208,0.52
2013-11-15,0.0019801721664248,0.6649849825076548,0.52
2013-11-16,0.0020545904670072,0.6855092991360393,0.52
2013-11-17,0.002099140297629,0.7063240308641292,0.52
2013-11-18,0.0020976695500145,0.7238734858656295,0.52
2013-11-19,0.0020831990241132,0.7356566534088403,0.52
2013-11-20,0.002127904910675,0.7493491408098679,0.52
2013-11-21,0.0021213257196355,0.7594086827796239,0.52
2013-11-22,0.0021847060880344,0.7700736658349839,0.52
2013-11-23,0.0021989281983577,0.7775998475411199,0.52
2013-11-24,0.0022019499509273,0.7829606366059623,0.52
2013-11-25,0.0022347573682649,0.7901087871290199,0.52
2013-11-26,0.0022308973723602,0.7978102010019037,0.52
2013-11-27,0.0022482660800052,0.8040861762598349,0.52
2013-11-28,0.0023080915577863,0.8138246806776992,0.52
2013-11-29,0.0023252143977053,0.8211511853962518,0.52
2013-11-30,0.0036593617284324,0.8973023623215719,0.52
2013-12-01,0.0051768116708721,1.0524201520044072,0.52
2013-12-02,0.0063446143770675,1.266719838891969,0.52
2013-12-03,0.0079266559252495,1.5637129634354778,0.52
2013-12-04,0.0092077903640222,1.9266024439592249,0.52
2013-12-05,0.010464043124911,2.351877061387868,0.52
2013-12-06,0.012079430944781,2.8604897813425323,0.52
2013-12-07,0.0122588741975521,3.308892931518057,0.52
2013-12-08,0.0122588741975521,3.678171906123512,0.52
2013-12-09,0.0124194288282268,3.994930088219681,0.52
2013-12-10,0.0125316647897514,4.2350484075829975,0.52
2013-12-11,0.0129176501431465,4.4284910960659065,0.52
2013-12-12,0.0117809107538076,4.497156336715519,0.52
2013-12-13,0.0103169201264451,4.405253986902286,0.52
2013-12-14,0.0090447372538175,4.237659703407558,0.52
2013-12-15,0.0077121549997273,4.000580773806693,0.52
2013-12-16,0.0066280443179104,3.6986014386259054,0.52
2013-12-17,0.0052107839367395,3.316869794147429,0.52
2013-12-18,0.003782158386586,2.8405191525553413,0.52
2013-12-19,0.0039633578049,2.432889605933726,0.52
2013-12-20,0.0039748626309775,2.1021966079557743,0.52
2013-12-21,0.0039538880756731,1.8367451865239584,0.52
2013-12-22,0.0040767365855987,1.6471840835015368,0.52
2013-12-23,0.0041380359958094,1.517347935277698,0.52
2013-12-24,0.0041861037731938,1.4639181838928172,0.52
2013-12-25,0.0042195016552514,1.4867225114732314,0.52
2013-12-26,0.0042425469773357,1.50128023260738,0.52
2013-12-27,0.0044186048301477,1.524418218706966,0.52
2013-12-28,0.0044309829325264,1.5492953076714604,0.52
2013-12-29,0.0044272433226327,1.5675717303882335,0.52
2013-12-30,0.0044347212684942,1.5830417481782253,0.52
2013-12-31,0.0044908071363815,1.5989298521158708,0.52
2014-01-01,0.0046158110458735,1.608987533131667,0.516
2014-01-02,0.0045436572272247,1.6263899628063476,0.516
2014-01-03,0.0045784902359648,1.63649914222286,0.516
2014-01-04,0.0046503400321639,1.649714310517552,0.516
2014-01-05,0.0048871570868489,1.6754712906547178,0.516
2014-01-06,0.0050742225426051,1.7105954760608342,0.516
2014-01-07,0.0051803649334186,1.7483522475709303,0.516
2014-01-08,0.0052798959420615,1.782979531443586,0.516
2014-01-09,0.0056067396694715,1.8384116873607443,0.516
2014-01-10,0.0057226158351824,1.898069665034236,0.516
2014-01-11,0.0060301367552945,1.970016208454617,0.516
2014-01-12,0.0060925340447669,2.032868006974629,0.516
2014-01-13,0.0061881525815517,2.090951501862554,0.516
2014-01-14,0.0063101724025874,2.1498628913263573,0.516
2014-01-15,0.006484583950977,2.212678766076955,0.516
2014-01-16,0.0066022235733089,2.264586141062761,0.516
2014-01-17,0.0066234482590918,2.311558117452319,0.516
2014-01-18,0.0066658660274923,2.344706858074058,0.516
2014-01-19,0.0066935377589864,2.37604490888693,0.516
2014-01-20,0.0068653831303576,2.411357644646096,0.516
2014-01-21,0.0068878782633835,2.44148087881618,0.516
2014-01-22,0.0069328622088024,2.464855387974218,0.516
2014-01-23,0.0068878782633835,2.479750239670966,0.516
2014-01-24,0.0071924695700768,2.5094206366008995,0.516
2014-01-25,0.0073514714150898,2.545170060382771,0.516
2014-01-26,0.0074489735005235,2.5845606383343487,0.516
2014-01-27,0.0075519302922796,2.620359168920283,0.516
2014-01-28,0.0076800811273742,2.661666889685508,0.516
2014-01-29,0.0076482567399659,2.69896960452475,0.516
2014-01-30,0.007866211129439,2.74998267539764,0.516
2014-01-31,0.0079752862939877,2.7908009760015675,0.516
2014-02-01,0.0081407162228129,2.831954455261414,0.516
2014-02-02,0.0083750852963175,2.8802445703278137,0.516
